job_id,job_title,job_category,experience_level,education_required,required_skills,industry,remote_work,company_size,salary_tier,source_dataset
JOB0116,Prompt Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Testing|Documentation|Python|SQL|Agile,Government,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0117,AI Security Engineer,Security,Mid (3-5 yrs),Master's,ML Security|Cybersecurity|Red Teaming|Risk Analysis|Cloud|Agile,Education,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0118,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),PhD,GPU Computing|Neural Networks|TensorFlow|PyTorch|CUDA|Problem Solving|Linux,Retail,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0119,MLOps Engineer,ML Operations,Mid (3-5 yrs),PhD,Docker|Python|MLflow|Kubernetes|Cloud|Monitoring|Leadership|SQL|Research,Research,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0120,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),Master's,APIs|Fine-tuning|Python|Vision-Language Models|PyTorch|Cloud|Leadership|Problem Solving,Media,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0121,Data Scientist,Data Science,Mid (3-5 yrs),Associate's,SQL|Scikit-learn|Python|Data Visualization|ML Algorithms|Statistics|Leadership,Research,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0122,AI Business Analyst,Business,Senior (6-9 yrs),Bachelor's,SQL|Communication|Business Analysis|Data Visualization|Agile|Statistics,Education,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0123,AI Product Manager,Product,Entry (0-2 yrs),Bachelor's,Product Strategy|AI Literacy|Stakeholder Mgmt|Data Analysis|Agile|Linux|Statistics|Cloud,Education,On-site,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0124,Generative AI Engineer,AI Engineering,Lead (10+ yrs),Associate's,GenAI APIs|Fine-tuning|Python|LLMs|Leadership,Healthcare,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0125,AI Product Manager,Product,Lead (10+ yrs),Associate's,Data Analysis|AI Literacy|Stakeholder Mgmt|Agile|Problem Solving|Git|Linux,Manufacturing,On-site,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0126,RAG Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Search Systems|Vector DBs|Embeddings|LangChain|Linux,Manufacturing,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0127,LLM Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,RAG|LLM APIs|Python|Fine-tuning|Vector DBs|Prompt Engineering|SQL|Agile,Automotive,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0128,AI Security Engineer,Security,Entry (0-2 yrs),PhD,Cybersecurity|Red Teaming|Python|Risk Analysis|ML Security|Communication,Retail,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0129,AI Compliance Manager,Governance,Senior (6-9 yrs),Associate's,Risk Management|Auditing|EU AI Act|Documentation|Legal Knowledge|Agile|Leadership|Linux,Manufacturing,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0130,Data Scientist,Data Science,Entry (0-2 yrs),PhD,Statistics|ML Algorithms|SQL|Python|Cloud|Research|Linux,Energy,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0131,LLM Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,Vector DBs|Python|RAG|Statistics|Git|Cloud,Automotive,Fully Remote,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0132,AI Business Analyst,Business,Lead (10+ yrs),PhD,SQL|Communication|Business Analysis|SQL|Git,Healthcare,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0133,AI Agent Developer,AI Engineering,Senior (6-9 yrs),Bachelor's,AutoGen|LangChain|Python|Agile|Communication,Government,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0134,AI Security Engineer,Security,Entry (0-2 yrs),PhD,ML Security|Red Teaming|Cybersecurity|Python|Risk Analysis|Git,Finance,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0135,AI Agent Developer,AI Engineering,Entry (0-2 yrs),Associate's,APIs|LangChain|Planning Systems|Tool Use|AutoGen|Git,Finance,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0136,NLP Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Text Processing|BERT|Transformers|Problem Solving|Leadership|Communication,Research,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0137,Data Scientist,Data Science,Entry (0-2 yrs),Associate's,SQL|Statistics|Scikit-learn|ML Algorithms|Data Visualization|Leadership|Linux,Education,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0138,ML Engineer,AI Engineering,Senior (6-9 yrs),Associate's,Python|Kubernetes|PyTorch|MLOps|SQL|TensorFlow|Leadership,Automotive,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0139,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Master's,Python|APIs|PyTorch|Fine-tuning|Linux|Git,Technology,Fully Remote,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0140,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),PhD,PyTorch|CNNs|CUDA|Git|Agile|Problem Solving,Education,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0141,AI Compliance Manager,Governance,Entry (0-2 yrs),Master's,EU AI Act|Risk Management|Auditing|Statistics|Cloud,Healthcare,On-site,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0142,Prompt Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Prompt Design|Testing|Python|Documentation|NLP|Communication,Media,Fully Remote,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0143,AI Product Manager,Product,Lead (10+ yrs),Bachelor's,Stakeholder Mgmt|AI Literacy|Agile|Data Analysis|Product Strategy|Leadership,Automotive,On-site,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0144,AI Engineer,AI Engineering,Lead (10+ yrs),PhD,PyTorch|Docker|Python|Agile,Finance,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0145,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),Associate's,Python|LLMs|Deployment|GenAI APIs|Diffusion Models|Fine-tuning|Agile|Statistics,Government,Fully Remote,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0146,Senior Data Scientist,Data Science,Mid (3-5 yrs),Bachelor's,ML|Python|Causal Inference|Deep Learning|Advanced Statistics|Research|Agile,Finance,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0147,AI Product Manager,Product,Mid (3-5 yrs),PhD,Stakeholder Mgmt|Data Analysis|Product Strategy|Agile|AI Literacy|Leadership|Problem Solving,Automotive,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0148,Senior Data Scientist,Data Science,Senior (6-9 yrs),Bachelor's,Python|Leadership|Advanced Statistics|Research|Linux|Git,Manufacturing,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0149,LLM Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Fine-tuning|Vector DBs|RAG|Python|Problem Solving,Energy,Hybrid,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0150,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),Master's,CNNs|PyTorch|CUDA|Research|Statistics|Leadership,Government,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0151,ML Engineer,AI Engineering,Senior (6-9 yrs),Associate's,PyTorch|SQL|TensorFlow|SQL|Communication|Cloud,Manufacturing,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0152,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),PhD,Storage|Kubernetes|Distributed Systems|CUDA|Linux|Research,Technology,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0153,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),PhD,Python|GPU Computing|TensorFlow|CUDA|Cloud|Git,Manufacturing,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0154,AI Agent Developer,AI Engineering,Senior (6-9 yrs),Master's,AutoGen|APIs|LangChain|Python|Planning Systems|Tool Use|SQL|Linux|Statistics,Energy,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0155,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),PhD,Spark|Feature Stores|Python|SQL|Git|SQL,Technology,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0156,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,Spark|Airflow|Python|dbt|SQL|Statistics,Retail,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0157,Senior ML Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,PyTorch|Python|LLM Fine-tuning|Distributed Systems|MLOps|System Design|Leadership|Problem Solving,Retail,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0158,Senior Data Scientist,Data Science,Entry (0-2 yrs),Bootcamp/Self-taught,Python|Leadership|Advanced Statistics|Deep Learning|Agile|Git|Research,Finance,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0159,LLM Engineer,AI Engineering,Lead (10+ yrs),PhD,RAG|Vector DBs|Fine-tuning|Python|LLM APIs|SQL|Linux|Git,Finance,Hybrid,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0160,LLM Engineer,AI Engineering,Lead (10+ yrs),Associate's,Python|RAG|Vector DBs|Fine-tuning|Prompt Engineering|Research,Healthcare,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0161,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Python|APIs|PyTorch|Leadership|Statistics,Retail,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0162,Data Scientist,Data Science,Mid (3-5 yrs),Associate's,Python|Data Visualization|ML Algorithms|Leadership|Statistics,Government,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0163,Senior Data Scientist,Data Science,Lead (10+ yrs),Bachelor's,Python|ML|Causal Inference|Advanced Statistics|Statistics,Retail,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0164,Senior Data Scientist,Data Science,Senior (6-9 yrs),PhD,ML|Advanced Statistics|Leadership|Causal Inference|Leadership|Statistics,Technology,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0165,AI Business Analyst,Business,Mid (3-5 yrs),Master's,Data Visualization|SQL|Python|Communication|Agile|Statistics,Education,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0166,AI Solutions Architect,Architecture,Senior (6-9 yrs),PhD,ML|System Design|Python|Linux,Energy,Fully Remote,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB0167,Prompt Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,LLM APIs|Python|Testing|Agile|Cloud|Leadership,Manufacturing,Hybrid,Startup (1-50),Entry (<$100k),AI Engineering (Kaggle)
JOB0168,Data Scientist,Data Science,Senior (6-9 yrs),Associate's,SQL|Python|Scikit-learn|Data Visualization|Statistics|Statistics|Agile,Retail,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0169,ML Engineer,AI Engineering,Senior (6-9 yrs),Master's,TensorFlow|MLOps|Kubernetes|PyTorch|Python|Problem Solving|Communication|Statistics,Research,Fully Remote,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0170,AI Security Engineer,Security,Mid (3-5 yrs),PhD,Python|ML Security|Risk Analysis|Red Teaming|Cybersecurity|Statistics,Automotive,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0171,AI Solutions Architect,Architecture,Entry (0-2 yrs),Associate's,Python|Cloud|System Design|Cloud|Leadership|Agile,Government,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0172,AI Solutions Architect,Architecture,Mid (3-5 yrs),Bachelor's,Enterprise Architecture|System Design|Leadership|Cloud|ML|Linux,Energy,Fully Remote,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0173,Prompt Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Documentation|Python|Prompt Design|LLM APIs|Communication|SQL|Leadership,Consulting,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0174,AI Business Analyst,Business,Entry (0-2 yrs),Bachelor's,Communication|Business Analysis|Python|SQL|Research|Statistics,Automotive,On-site,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0175,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,CUDA|TensorFlow|Python|GPU Computing|Neural Networks|PyTorch|SQL|Problem Solving|Git,Government,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0176,AI Agent Developer,AI Engineering,Lead (10+ yrs),Bachelor's,Tool Use|Python|Planning Systems|LangChain|Git,Education,On-site,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0177,Prompt Engineer,AI Engineering,Entry (0-2 yrs),Associate's,Python|LLM APIs|Prompt Design|NLP|Documentation|Testing|Research|Linux|Git,Media,On-site,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0178,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),Master's,CUDA|PyTorch|CNNs|Image Processing|Python|SQL,Technology,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0179,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),Master's,PyTorch|CNNs|Image Processing|OpenCV|Python|CUDA|SQL,Healthcare,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0180,LLM Engineer,AI Engineering,Entry (0-2 yrs),Master's,RAG|Vector DBs|Python|Agile,Consulting,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0181,NLP Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,BERT|LLMs|Transformers|Text Processing|Python|Hugging Face|Linux|Leadership|Research,Education,Fully Remote,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0182,AI Security Engineer,Security,Lead (10+ yrs),Bootcamp/Self-taught,Red Teaming|Risk Analysis|Cybersecurity|ML Security|Statistics|Git,Education,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0183,RAG Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Vector DBs|Embeddings|LLMs|Problem Solving|Research|Statistics,Research,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0184,MLOps Engineer,ML Operations,Senior (6-9 yrs),Bachelor's,Kubernetes|Monitoring|CI/CD|Python|Cloud|MLflow|Git,Government,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0185,AI Agent Developer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Tool Use|Python|Planning Systems|AutoGen|Problem Solving|Research,Media,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0186,LLM Engineer,AI Engineering,Senior (6-9 yrs),Associate's,Fine-tuning|RAG|Vector DBs|LLM APIs|Linux|Problem Solving,Government,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0187,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),Master's,Networking|Kubernetes|Storage|CUDA|Distributed Systems|Git|Statistics|Research,Energy,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0188,Prompt Engineer,AI Engineering,Entry (0-2 yrs),Bachelor's,LLM APIs|Python|Documentation|Agile|Linux,Technology,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0189,RAG Engineer,AI Engineering,Lead (10+ yrs),Master's,LangChain|Python|Embeddings|Vector DBs|LLMs|Statistics|Leadership|SQL,Technology,Fully Remote,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0190,AI Agent Developer,AI Engineering,Mid (3-5 yrs),Master's,LangChain|APIs|Python|SQL|Cloud,Retail,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0191,Senior Data Scientist,Data Science,Senior (6-9 yrs),Associate's,Deep Learning|Leadership|Causal Inference|Python|Advanced Statistics|ML|Leadership,Finance,Fully Remote,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0192,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),PhD,Fine-tuning|APIs|PyTorch|Python|Vision-Language Models|Statistics|Research|Communication,Consulting,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0193,LLM Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,Prompt Engineering|Vector DBs|RAG|LLM APIs|Python|Communication|Statistics,Media,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0194,Senior ML Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Distributed Systems|PyTorch|Python|Statistics|SQL,Finance,On-site,SME (51-500),Elite (>$300k),AI Engineering (Kaggle)
JOB0195,Prompt Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Testing|Prompt Design|Documentation|Problem Solving|SQL|Git,Manufacturing,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0196,LLM Engineer,AI Engineering,Lead (10+ yrs),Master's,Prompt Engineering|Fine-tuning|LLM APIs|RAG|Vector DBs|Python|Leadership|Linux|Git,Technology,On-site,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0197,Generative AI Engineer,AI Engineering,Lead (10+ yrs),Associate's,LLMs|Fine-tuning|GenAI APIs|Python|Problem Solving,Technology,Fully Remote,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0198,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),Master's,PyTorch|Vision-Language Models|Fine-tuning|Python|Agile,Energy,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0199,AI Business Analyst,Business,Senior (6-9 yrs),PhD,Business Analysis|Python|SQL|Cloud|Agile|Statistics,Healthcare,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0200,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),PhD,C++|ROS|Control Systems|Computer Vision|SQL|Cloud|Communication,Technology,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0201,LLM Engineer,AI Engineering,Senior (6-9 yrs),Master's,RAG|Fine-tuning|Python|Communication|Linux|Leadership,Education,On-site,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0202,AI Ethics Officer,Governance,Mid (3-5 yrs),Bootcamp/Self-taught,Risk Assessment|AI Policy|Ethics Frameworks|Communication|Statistics|Cloud|Research,Education,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0203,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Image Processing|PyTorch|CNNs|Leadership,Government,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0204,Senior Data Scientist,Data Science,Mid (3-5 yrs),Bachelor's,Advanced Statistics|Leadership|Deep Learning|ML|Git|Communication|Cloud,Manufacturing,Fully Remote,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0205,AI Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Docker|Python|Cloud (AWS/GCP/Azure)|PyTorch|LLM Integration|Agile,Healthcare,Hybrid,Startup (1-50),Entry (<$100k),AI Engineering (Kaggle)
JOB0206,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Vision-Language Models|Fine-tuning|APIs|Python|Linux|Leadership|Agile,Healthcare,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0207,Senior Data Scientist,Data Science,Mid (3-5 yrs),Associate's,Deep Learning|Python|Advanced Statistics|ML|Problem Solving|SQL|Git,Finance,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0208,AI Agent Developer,AI Engineering,Lead (10+ yrs),PhD,LangChain|Tool Use|Planning Systems|APIs|Python|AutoGen|Agile,Education,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0209,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),Associate's,Neural Networks|TensorFlow|Python|CUDA|PyTorch|Problem Solving|Agile|Leadership,Media,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0210,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),PhD,C++|Control Systems|Simulation|Computer Vision|Python|Linux|Git|Communication,Education,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0211,RAG Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Search Systems|Embeddings|Python|LangChain|Vector DBs|LLMs|Git|SQL,Research,Hybrid,SME (51-500),Elite (>$300k),AI Engineering (Kaggle)
JOB0212,ML Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Python|Kubernetes|PyTorch|TensorFlow|SQL,Manufacturing,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0213,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Python|PyTorch|APIs|Problem Solving|Statistics|Leadership,Retail,On-site,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
